contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_5041_length_566_cov_1.318907,10,566,1.318907,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5042_length_566_cov_1.273349,6,566,1.273349,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2565932,12960,2008794,206389,28216,1224,-650,2,Bacteria,WP_136386837.1,65.079,189,65,2.54e-60,191.0
NODE_5043_length_566_cov_1.257403,6,566,1.257403,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,100176,100175,541000,186802,186801,1239,-650,2,Bacteria,WP_084233372.1,38.021,192,101,1.02e-14,72.4
NODE_5044_length_566_cov_1.200456,38,566,1.200456,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1618812,-200,-300,-400,-500,-600,-650,2,Bacteria,KKQ68587.1,26.923,78,50,0.23,33.5
NODE_5045_length_566_cov_1.152620,33,566,1.152620,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5046_length_566_cov_1.143508,29,566,1.143508,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2305248,2597258,72276,135613,1236,1224,-650,2,Bacteria,WP_135282754.1,28.148,135,79,5.7e-08,53.1
NODE_5047_length_566_cov_1.134396,4,566,1.134396,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026768,-200,-300,31932,-500,651137,-650,2157,Archaea,RPI82269.1,38.931,131,79,1.29e-25,98.2
NODE_5048_length_566_cov_1.077449,12,566,1.077449,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,309120,39948,31977,1843489,909932,1239,-650,2,Bacteria,WP_007555064.1,40.506,158,92,4.32e-34,124.0
NODE_5049_length_566_cov_0.979499,4,566,0.979499,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2488574,-200,-300,-400,-500,-600,-650,10239,Viruses,AZF89938.1,42.708,96,54,3.03e-18,80.1
NODE_5050_length_566_cov_0.938497,8,566,0.938497,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5051_length_566_cov_0.897494,22,566,0.897494,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5053_length_566_cov_0.870159,6,566,0.870159,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2053613,-200,-300,-400,-500,1752721,-650,2,Bacteria,RLC34252.1,39.759,166,78,2.15e-24,98.2
NODE_5054_length_566_cov_0.863326,6,566,0.863326,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,90060,551759,75787,206389,28216,1224,-650,2,Bacteria,WP_169141161.1,69.355,186,57,9.22e-95,279.0
NODE_5055_length_566_cov_0.838269,8,566,0.838269,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5056_length_566_cov_0.806378,16,566,0.806378,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026724,-200,-300,-400,-500,200795,-650,2,Bacteria,RLC81731.1,46.053,76,37,1.13e-16,77.8
NODE_5057_length_566_cov_0.744875,18,566,0.744875,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1761012,-200,186807,186802,186801,1239,-650,2,Bacteria,ATW27950.1,36.757,185,104,4.84e-34,126.0
NODE_5058_length_566_cov_0.662870,10,566,0.662870,38018,-200,-300,-400,-500,-600,-650,10239,Viruses,MN855767.1,90.283,566,55,0.0,741.0,38018,-200,-300,-400,-500,-600,-650,10239,Viruses,QHJ79317.1,97.81,137,3,9.42e-97,278.0
NODE_5059_length_566_cov_0.448747,8,566,0.448747,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5060_length_566_cov_0.223235,18,566,0.223235,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1066,1064,75787,206389,28216,1224,-650,2,Bacteria,WP_153468928.1,72.549,102,28,1.63e-42,141.0
NODE_5061_length_565_cov_4.141553,52,565,4.141553,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913988,-200,-300,-400,28211,1224,-650,2,Bacteria,RYG90107.1,41.975,81,44,4.95e-12,65.1
NODE_5062_length_565_cov_2.118721,13,565,2.118721,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2709316,-200,10699,28883,2731619,2731618,-650,10239,Viruses,QKW95225.1,60.0,185,74,1.83e-82,248.0
NODE_5063_length_565_cov_1.066210,22,565,1.066210,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,278956,-200,134623,415000,414999,74201,-650,2,Bacteria,EIP99491.1,30.0,80,49,0.019,36.6
NODE_5064_length_565_cov_1.036530,28,565,1.036530,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,179879,32008,119060,80840,28216,1224,-650,2,Bacteria,WP_124861951.1,56.14,57,25,2.16e-08,51.2
NODE_5065_length_565_cov_0.910959,26,565,0.910959,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2696336,-200,2731643,28883,2731619,2731618,-650,10239,Viruses,QHJ75357.1,68.889,45,14,1.76e-13,63.5
NODE_5066_length_565_cov_0.867580,40,565,0.867580,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1509405,1903858,82115,356,28211,1224,-650,2,Bacteria,WP_037189669.1,35.0,100,60,1.09e-10,59.7
NODE_5067_length_565_cov_0.824201,20,565,0.824201,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797334,-200,-300,-400,-500,976,-650,2,Bacteria,OFX80690.1,40.496,121,67,1.76e-23,91.7
NODE_5068_length_565_cov_0.812785,9,565,0.812785,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5069_length_565_cov_0.760274,6,565,0.760274,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,979528,-200,10662,28883,2731619,2731618,-650,10239,Viruses,ADX89162.1,49.315,146,74,3.31e-44,150.0
NODE_5070_length_565_cov_0.689498,14,565,0.689498,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1869212,-200,563835,1853229,1853228,976,-650,2,Bacteria,RYY51287.1,37.368,190,104,1.66e-35,130.0
NODE_5071_length_565_cov_0.664384,8,565,0.664384,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,708087,68288,563798,768507,768503,976,-650,2,Bacteria,WP_163383248.1,44.242,165,77,5.78e-36,132.0
NODE_5072_length_565_cov_0.655251,20,565,0.655251,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2022749,202746,2771471,213849,29547,1224,-650,2,Bacteria,PHQ90118.1,42.211,199,103,8.55e-47,162.0
NODE_5073_length_565_cov_0.630137,12,565,0.630137,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,754048,-200,10662,28883,2731619,2731618,-650,10239,Viruses,YP_007673350.1,80.952,84,16,3e-42,147.0
NODE_5074_length_565_cov_0.598174,14,565,0.598174,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2558277,117563,186828,186826,91061,1239,-650,2,Bacteria,WP_135124843.1,53.933,89,41,8.68e-27,99.0
NODE_5075_length_565_cov_0.559361,14,565,0.559361,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1429873,626,1903414,91347,1236,1224,-650,2,Bacteria,WP_052189490.1,42.391,92,53,5.96e-17,79.0
NODE_5076_length_565_cov_0.059361,24,565,0.059361,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2772093,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QOR57726.1,71.123,187,54,6.86e-94,291.0
NODE_5077_length_564_cov_2.235698,43,564,2.235698,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5078_length_564_cov_1.924485,30,564,1.924485,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1509405,1903858,82115,356,28211,1224,-650,2,Bacteria,WP_037189657.1,44.898,98,48,8.76e-19,78.6
NODE_5079_length_564_cov_1.796339,20,564,1.796339,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5080_length_564_cov_1.734554,187,564,1.734554,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2015799,-200,45401,356,28211,1224,-650,2,Bacteria,TXH09429.1,37.297,185,110,2.35e-32,123.0
NODE_5081_length_564_cov_1.672769,41,564,1.672769,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA73553.1,36.364,143,86,6.32e-18,77.8
NODE_5082_length_564_cov_1.604119,8,564,1.604119,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5083_length_564_cov_1.501144,26,564,1.501144,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1883379,2169624,10662,28883,2731619,2731618,-650,10239,Viruses,YP_009292131.1,26.923,78,57,0.12,34.3
NODE_5084_length_564_cov_1.354691,36,564,1.354691,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913988,-200,-300,-400,28211,1224,-650,2,Bacteria,TAL27349.1,52.866,157,74,1.28e-52,178.0
NODE_5085_length_564_cov_1.336384,6,564,1.336384,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1869227,-200,-300,-400,-500,-600,-650,2,Bacteria,TRZ82903.1,41.176,187,102,1.28e-39,142.0
NODE_5086_length_564_cov_1.260870,10,564,1.260870,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2201433,-200,10699,28883,2731619,2731618,-650,10239,Viruses,AWY04856.1,40.0,95,53,4.1e-11,62.0
NODE_5087_length_564_cov_1.183066,12,564,1.183066,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2762014,-200,-300,-400,-500,221216,-650,2,Bacteria,RJQ25410.1,31.746,63,42,0.004,37.0
NODE_5088_length_564_cov_1.135011,19,564,1.135011,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5089_length_564_cov_1.048055,28,564,1.048055,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1615674,286,135621,72274,1236,1224,-650,2,Bacteria,WP_138725670.1,47.826,184,89,1.77e-32,120.0
NODE_5090_length_564_cov_1.027460,30,564,1.027460,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,75658,194,72294,213849,29547,1224,-650,2,Bacteria,WP_096025300.1,44.262,122,63,1.27e-23,98.2
NODE_5091_length_564_cov_0.910755,7,564,0.910755,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1802443,-200,-300,-400,-500,1817923,-650,2,Bacteria,OHA62620.1,41.892,74,33,9.84e-05,43.9
NODE_5092_length_564_cov_0.897025,12,564,0.897025,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,301,286,135621,72274,1236,1224,-650,2,Bacteria,WP_037053330.1,88.462,26,3,2.63e-09,53.9
NODE_5093_length_564_cov_0.837529,4,564,0.837529,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5094_length_564_cov_0.830664,42,564,0.830664,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1915388,222,506,80840,28216,1224,-650,2,Bacteria,WP_158216706.1,26.606,109,68,1.0,31.2
NODE_5095_length_564_cov_0.805492,8,564,0.805492,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1117707,662,641,135623,1236,1224,-650,2,Bacteria,WP_073585163.1,50.806,124,52,9.14e-35,120.0
NODE_5096_length_564_cov_0.764302,10,564,0.764302,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,38293,657,641,135623,1236,1224,-650,2,Bacteria,WP_136039365.1,30.539,167,83,8.26e-16,74.7
NODE_5097_length_564_cov_0.759725,6,564,0.759725,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5098_length_564_cov_0.734554,4,564,0.734554,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1280666,830,186803,186802,186801,1239,-650,2,Bacteria,WP_022777470.1,92.683,41,3,6.08e-20,87.0
NODE_5099_length_564_cov_0.656751,14,564,0.656751,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,209080,112902,1843490,909929,909932,1239,-650,2,Bacteria,WP_149736006.1,49.462,186,94,7.98e-58,195.0
NODE_5100_length_564_cov_0.627002,18,564,0.627002,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,853,216851,541000,186802,186801,1239,-650,2,Bacteria,WP_154265397.1,28.333,60,31,0.37,32.7
NODE_5101_length_563_cov_2.373853,14,563,2.373853,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4194313.1,58.333,72,30,1.48e-23,91.7
NODE_5102_length_563_cov_2.084862,14,563,2.084862,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1982153,1982152,10699,28883,2731619,2731618,-650,10239,Viruses,YP_009603440.1,48.936,47,24,8.5e-09,53.9
NODE_5103_length_563_cov_1.779817,11,563,1.779817,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852938,-200,-300,-400,-500,-600,-650,2,Bacteria,OQB17796.1,34.021,97,53,0.0001,42.4
NODE_5104_length_563_cov_1.727064,12,563,1.727064,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5105_length_563_cov_1.644495,88,563,1.644495,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1355374,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_026804681.1,58.065,186,76,5.66e-65,217.0
NODE_5106_length_563_cov_1.504587,4,563,1.504587,2614441,237,49546,200644,117743,976,-650,2,Bacteria,CP058246.1,81.64,561,101,1.41e-127,464.0,2653143,237,49546,200644,117743,976,-650,2,Bacteria,WP_159683301.1,98.396,187,3,1.06e-134,388.0
NODE_5107_length_563_cov_1.451835,16,563,1.451835,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1454000,327159,-300,-400,28216,1224,-650,2,Bacteria,EXI76499.1,46.809,188,96,5.65e-52,172.0
NODE_5108_length_563_cov_1.314220,32,563,1.314220,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5109_length_563_cov_1.194954,18,563,1.194954,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,106648,469,468,72274,1236,1224,-650,2,Bacteria,KAF1026204.1,75.0,44,10,3.42e-12,63.9
NODE_5110_length_563_cov_1.185780,41,563,1.185780,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,626932,239759,171550,171549,200643,976,-650,2,Bacteria,EHB92054.1,32.979,188,121,2.6e-30,116.0
NODE_5113_length_563_cov_1.057339,7,563,1.057339,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1977875,469,468,72274,1236,1224,-650,2,Bacteria,WP_086206619.1,53.333,120,52,8.81e-33,116.0
NODE_5114_length_563_cov_1.038991,14,563,1.038991,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2315236,92793,-300,80840,28216,1224,-650,2,Bacteria,WP_137731237.1,46.448,183,97,3.86e-37,134.0
NODE_5115_length_563_cov_0.997706,14,563,0.997706,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2772063,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QOR58437.1,54.255,188,80,2e-60,192.0
NODE_5116_length_563_cov_0.979358,12,563,0.979358,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA64629.1,43.75,32,18,0.019,36.6
NODE_5117_length_563_cov_0.967890,38,563,0.967890,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5118_length_563_cov_0.965596,10,563,0.965596,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1944133,52972,80864,80840,28216,1224,-650,2,Bacteria,WP_077592563.1,29.63,81,49,0.11,34.3
NODE_5119_length_563_cov_0.938073,5,563,0.938073,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1618448,-200,-300,-400,-500,1752720,-650,2,Bacteria,KKW13388.1,63.448,145,50,4.12e-54,177.0
NODE_5120_length_563_cov_0.919725,18,563,0.919725,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,37448,52972,80864,80840,28216,1224,-650,2,Bacteria,WP_168921887.1,34.722,144,74,1.25e-16,78.6
NODE_5121_length_563_cov_0.912844,28,563,0.912844,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852923,-200,-300,-400,-500,200918,-650,2,Bacteria,OQC29779.1,63.636,44,16,2.53e-11,58.5
NODE_5122_length_563_cov_0.899083,22,563,0.899083,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5123_length_563_cov_0.896789,10,563,0.896789,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2723071,84567,84566,200666,117747,976,-650,2,Bacteria,WP_184464565.1,38.636,132,61,4.64e-16,75.1
NODE_5124_length_563_cov_0.841743,25,563,0.841743,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2604899,-200,10744,28883,2731619,2731618,-650,10239,Viruses,YP_009883024.1,22.727,154,112,0.001,40.0
NODE_5125_length_563_cov_0.830275,10,563,0.830275,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD22685.1,35.593,59,30,0.021,36.6
NODE_5126_length_563_cov_0.768349,14,563,0.768349,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852822,-200,-300,-400,-500,1729712,-650,2,Bacteria,OQC67131.1,64.646,99,34,3.51e-41,135.0
NODE_5127_length_563_cov_0.756881,16,563,0.756881,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,821,909656,-300,171549,200643,976,-650,2,Bacteria,ALK85284.1,41.176,102,58,3.49e-11,62.4
NODE_5128_length_563_cov_0.713303,10,563,0.713303,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2591644,-200,-300,-400,-500,-600,-650,10239,Viruses,QDP52873.1,76.623,77,18,2.78e-39,130.0
NODE_5129_length_563_cov_0.688073,10,563,0.688073,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852906,-200,-300,-400,-500,203691,-650,2,Bacteria,OQA94886.1,32.778,180,103,5.47e-18,82.4
NODE_5130_length_563_cov_0.642202,18,563,0.642202,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,447567,2745,28256,135619,1236,1224,-650,2,Bacteria,WP_126949121.1,42.623,183,98,1.13e-46,157.0
NODE_5131_length_563_cov_0.621560,10,563,0.621560,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,463044,517,506,80840,28216,1224,-650,2,Bacteria,WP_094838249.1,32.026,153,104,1.31e-17,81.3
NODE_5132_length_563_cov_0.532110,20,563,0.532110,2772086,-200,10744,28883,2731619,2731618,-650,10239,Viruses,MT774402.1,97.158,563,16,0.0,952.0,2772086,-200,10744,28883,2731619,2731618,-650,10239,Viruses,QOR57294.1,96.667,120,4,2.29e-83,244.0
NODE_5133_length_563_cov_0.151376,26,563,0.151376,2588519,-200,10699,28883,2731619,2731618,-650,10239,Viruses,MK813940.1,90.391,562,54,0.0,739.0,2588519,-200,10699,28883,2731619,2731618,-650,10239,Viruses,QFG15338.1,93.064,173,12,7.99e-119,345.0
NODE_5134_length_562_cov_1.972414,12,562,1.972414,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,192812,1855416,335929,204457,28211,1224,-650,2,Bacteria,WP_094062692.1,43.86,114,62,7.92e-08,52.8
NODE_5135_length_562_cov_1.731034,18,562,1.731034,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,821,909656,-300,171549,200643,976,-650,2,Bacteria,WP_195442334.1,41.935,93,54,1.03e-20,90.1
NODE_5136_length_562_cov_1.636782,38,562,1.636782,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2419627,1915205,10662,28883,2731619,2731618,-650,10239,Viruses,AYP69042.1,50.0,34,16,0.14,31.2
NODE_5137_length_562_cov_1.494253,20,562,1.494253,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2049433,-200,213119,213118,28221,1224,-650,2,Bacteria,RPJ14074.1,32.812,192,117,3.63e-24,98.6
NODE_5138_length_562_cov_1.455172,24,562,1.455172,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2720831,2720804,-300,-400,186801,1239,-650,2,Bacteria,WP_191524642.1,31.288,163,101,3.85e-20,85.1
NODE_5139_length_562_cov_1.291954,10,562,1.291954,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2014290,-200,-300,-400,-500,-600,-650,2,Bacteria,PIV63974.1,35.417,48,26,0.074,34.7
NODE_5140_length_562_cov_1.289655,18,562,1.289655,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4130747.1,29.31,116,81,4.04e-11,61.2
NODE_5141_length_562_cov_1.285057,22,562,1.285057,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB5226058.1,26.389,144,98,1.03e-05,46.6
NODE_5142_length_562_cov_1.220690,10,562,1.220690,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,46503,375288,2005525,171549,200643,976,-650,2,Bacteria,WP_195286825.1,25.503,149,109,1.24e-07,50.8
NODE_5143_length_562_cov_1.121839,14,562,1.121839,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5144_length_562_cov_1.114943,10,562,1.114943,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5145_length_562_cov_1.078161,16,562,1.078161,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5146_length_562_cov_1.006897,12,562,1.006897,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,424716,-200,10699,28883,2731619,2731618,-650,10239,Viruses,YP_001742083.1,45.161,31,17,0.35,32.7
NODE_5147_length_562_cov_0.965517,8,562,0.965517,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5148_length_562_cov_0.698851,24,562,0.698851,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2100421,-200,-300,28883,2731619,2731618,-650,10239,Viruses,CAB4196219.1,50.0,146,72,5.21e-41,141.0
NODE_5149_length_562_cov_0.643678,15,562,0.643678,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,185300,346096,2005523,171549,200643,976,-650,2,Bacteria,WP_013444606.1,43.243,37,21,0.067,35.4
NODE_5150_length_562_cov_0.625287,32,562,0.625287,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_5151_length_562_cov_0.512644,20,562,0.512644,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKE03019.1,30.612,98,64,1.23e-05,45.4
NODE_5152_length_561_cov_2.437788,40,561,2.437788,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1428,1386,186817,1385,91061,1239,-650,2,Bacteria,PEY46257.1,30.137,73,42,0.19,32.7
NODE_5153_length_561_cov_2.414747,82,561,2.414747,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,199,194,72294,213849,29547,1224,-650,2,Bacteria,WP_103648419.1,51.19,168,80,1.22e-55,183.0
NODE_5154_length_561_cov_2.334101,20,561,2.334101,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2660693,-200,10662,28883,2731619,2731618,-650,10239,Viruses,QGH73843.1,47.222,144,76,3.57e-39,138.0
NODE_5155_length_561_cov_2.126728,20,561,2.126728,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2696336,-200,2731643,28883,2731619,2731618,-650,10239,Viruses,QHJ75325.1,66.883,154,51,4.9e-70,216.0
NODE_5156_length_561_cov_1.967742,14,561,1.967742,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2135635,12916,80864,80840,28216,1224,-650,2,Bacteria,WP_121944194.1,37.273,110,65,2.53e-21,85.5
NODE_5157_length_561_cov_1.668203,10,561,1.668203,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2740184,2651583,213422,69541,28221,1224,-650,2,Bacteria,WP_183353589.1,51.613,62,18,5.38e-05,43.1
NODE_5158_length_561_cov_1.652074,28,561,1.652074,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,287,286,135621,72274,1236,1224,-650,2,Bacteria,WP_139196452.1,60.714,112,44,2.9e-37,137.0
NODE_5159_length_561_cov_1.375576,8,561,1.375576,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1938814,44013,119060,80840,28216,1224,-650,2,Bacteria,WP_096674256.1,47.273,55,28,1.86e-10,56.2
NODE_5160_length_561_cov_1.278802,8,561,1.278802,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852796,-200,-300,-400,-500,976,-650,2,Bacteria,OQC55836.1,51.852,27,13,0.43,31.6
NODE_5161_length_561_cov_1.274194,18,561,1.274194,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,520767,159730,2770093,2770089,186801,1239,-650,2,Bacteria,WP_068748506.1,39.535,86,51,8.15e-15,72.4
NODE_5162_length_561_cov_1.253456,20,561,1.253456,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1965467,-200,10699,28883,2731619,2731618,-650,10239,Viruses,YP_009905015.1,30.303,66,40,0.42,30.8
NODE_5163_length_561_cov_1.188940,8,561,1.188940,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2560671,2560190,10662,28883,2731619,2731618,-650,10239,Viruses,YP_009608936.1,31.868,182,122,1.25e-25,104.0
