contig_name,read_count,contig_length,contig_coverage,NT.species_taxid,NT.genus_taxid,NT.family_taxid,NT.order_taxid,NT.class_taxid,NT.phylum_taxid,NT.kingdom_taxid,NT.superkingdom_taxid,NT.superkingdom_name,NT.Accession,NT.Percentage Identity,NT.Alignment Length,NT.Number of mismatches,NT.E-value,NT.Bitscore,NR.species_taxid,NR.genus_taxid,NR.family_taxid,NR.order_taxid,NR.class_taxid,NR.phylum_taxid,NR.kingdom_taxid,NR.superkingdom_taxid,NR.superkingdom_name,NR.Accession,NR.Percentage Identity,NR.Alignment Length,NR.Number of mismatches,NR.E-value,NR.Bitscore
NODE_2542_length_546_cov_0.856802,8,546,0.856802,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2608630,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_191090302.1,80.702,171,33,7.06e-97,289.0
NODE_2543_length_546_cov_0.782816,4,546,0.782816,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852820,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ02529.1,70.69,116,34,9.05e-57,176.0
NODE_2544_length_546_cov_0.766110,14,546,0.766110,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2570192,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153151133.1,76.374,182,42,1.4e-89,270.0
NODE_2545_length_546_cov_0.763723,12,546,0.763723,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ57107.1,31.707,82,49,0.46,33.5
NODE_2546_length_546_cov_0.749403,4,546,0.749403,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,46610,28231,213422,69541,28221,1224,-650,2,Bacteria,RII30590.1,32.955,88,56,1.9e-06,46.6
NODE_2547_length_546_cov_0.730310,12,546,0.730310,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP36909.1,84.615,182,28,5.42e-107,330.0
NODE_2548_length_546_cov_0.723150,7,546,0.723150,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,CP017111.1,91.544,544,46,0.0,750.0,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069477070.1,98.895,181,2,1.5e-127,377.0
NODE_2549_length_546_cov_0.670644,14,546,0.670644,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013678,-200,-300,-400,-500,976,-650,2,Bacteria,PKP41156.1,84.615,182,28,1.62e-113,332.0
NODE_2550_length_546_cov_0.670644,16,546,0.670644,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025345551.1,72.376,181,50,6.83e-77,245.0
NODE_2551_length_546_cov_0.642005,12,546,0.642005,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2591644,-200,-300,-400,-500,-600,-650,10239,Viruses,QDP60451.1,60.163,123,49,1.22e-47,154.0
NODE_2552_length_546_cov_0.594272,16,546,0.594272,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ58035.1,65.169,178,62,4.44e-85,252.0
NODE_2553_length_545_cov_1.409091,12,545,1.409091,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041956584.1,85.556,90,13,2.01e-49,160.0
NODE_2554_length_545_cov_1.392344,8,545,1.392344,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797356,-200,-300,-400,-500,976,-650,2,Bacteria,OFY64986.1,89.385,179,19,1.47e-114,332.0
NODE_2555_length_545_cov_1.308612,16,545,1.308612,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811703,513557,513556,213462,28221,1224,-650,2,Bacteria,OPY64723.1,63.128,179,61,5.96e-73,240.0
NODE_2556_length_545_cov_1.284689,14,545,1.284689,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1262999,-200,-300,-400,-500,1239,-650,2,Bacteria,CCX45664.1,56.349,126,55,3.15e-44,147.0
NODE_2557_length_545_cov_1.215311,9,545,1.215311,1238,1237,135616,72273,1236,1224,-650,2,Bacteria,CP038967.1,80.0,160,31,9.66e-23,117.0,1805325,-200,171551,171549,200643,976,-650,2,Bacteria,OIP81048.1,92.265,181,14,7.1e-120,366.0
NODE_2558_length_545_cov_1.186603,12,545,1.186603,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013718,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO36652.1,84.672,137,21,1.2e-37,132.0
NODE_2559_length_545_cov_1.090909,4,545,1.090909,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2697469,1471399,1471398,1970189,200643,976,-650,2,Bacteria,WP_163321698.1,23.358,137,96,0.005,39.7
NODE_2560_length_545_cov_1.086124,18,545,1.086124,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1287274,68287,69277,356,28211,1224,-650,2,Bacteria,WP_023745142.1,48.352,91,43,3.34e-18,77.8
NODE_2561_length_545_cov_1.019139,12,545,1.019139,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL35393.1,66.667,180,56,1.53e-78,237.0
NODE_2562_length_545_cov_0.990431,14,545,0.990431,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,85.259,502,72,6.3e-144,520.0,2570193,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153146223.1,90.964,166,15,1.18e-110,328.0
NODE_2563_length_545_cov_0.942584,6,545,0.942584,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2093830,1525371,82115,356,28211,1224,-650,2,Bacteria,WP_105437207.1,47.778,180,94,5.45e-50,167.0
NODE_2564_length_545_cov_0.880383,16,545,0.880383,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP37027.1,81.538,65,12,9e-31,116.0
NODE_2567_length_545_cov_0.741627,4,545,0.741627,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB82216.1,100.0,181,0,4.38e-126,368.0
NODE_2568_length_545_cov_0.476077,9,545,0.476077,193,191,41295,204441,28211,1224,-650,2,Bacteria,FQ311872.1,87.209,86,11,3.5e-17,99.0,115783,28231,213422,69541,28221,1224,-650,2,Bacteria,WP_078789857.1,90.769,130,12,4.67e-80,246.0
NODE_2569_length_545_cov_0.425837,22,545,0.425837,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL34397.1,81.768,181,33,1.33e-89,286.0
NODE_2570_length_544_cov_2.438849,25,544,2.438849,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,CP017111.1,88.406,552,54,0.0,656.0,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL33477.1,100.0,92,0,9.72e-61,187.0
NODE_2571_length_544_cov_1.947242,14,544,1.947242,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,84.007,544,86,1.75e-144,521.0,2316108,-200,-300,206389,28216,1224,-650,2,Bacteria,RIX41489.1,96.212,132,5,1.83e-74,225.0
NODE_2572_length_544_cov_1.693046,14,544,1.693046,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,198431,-200,-300,-400,-500,-600,-650,-700,"",CRY95055.1,53.75,80,37,1.26e-21,91.3
NODE_2573_length_544_cov_1.350120,4,544,1.350120,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1262952,1263,541000,186802,186801,1239,-650,2,Bacteria,CDB41619.1,75.229,109,27,6.5e-53,177.0
NODE_2574_length_544_cov_1.067146,6,544,1.067146,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,477666,816,815,171549,200643,976,-650,2,Bacteria,WP_027317713.1,74.033,181,47,1.12e-94,296.0
NODE_2575_length_544_cov_1.057554,4,544,1.057554,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895899,346096,2005523,171549,200643,976,-650,2,Bacteria,OJX87741.1,46.667,180,95,1.11e-48,171.0
NODE_2576_length_544_cov_0.968825,20,544,0.968825,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31162.1,96.667,180,6,7.93e-103,307.0
NODE_2577_length_544_cov_0.944844,20,544,0.944844,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,83.394,548,81,6.34e-139,503.0,1049336,50582,50581,30073,50557,6656,33208,2759,Eukaryota,KAF4533733.1,89.831,59,6,1.48e-29,116.0
NODE_2578_length_544_cov_0.932854,10,544,0.932854,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852804,-200,-300,-400,-500,976,-650,2,Bacteria,OQB79024.1,57.923,183,64,1.51e-49,173.0
NODE_2579_length_544_cov_0.820144,8,544,0.820144,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1640674,2038697,2038695,171549,200643,976,-650,2,Bacteria,WP_092441085.1,80.952,84,16,1.3e-44,149.0
NODE_2580_length_544_cov_0.803357,6,544,0.803357,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1913989,-200,-300,-400,1236,1224,-650,2,Bacteria,TXH18136.1,100.0,55,0,1.74e-30,116.0
NODE_2581_length_544_cov_0.750600,6,544,0.750600,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1472912,-200,-300,28883,2731619,2731618,-650,10239,Viruses,YP_009037253.1,53.623,69,30,5.64e-14,71.2
NODE_2582_length_544_cov_0.743405,24,544,0.743405,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,80.882,544,102,3.92e-116,427.0,2570193,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153146994.1,88.333,180,21,1.9e-105,322.0
NODE_2583_length_544_cov_0.741007,22,544,0.741007,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2231055,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_117608493.1,79.07,86,18,7.02e-43,148.0
NODE_2584_length_544_cov_0.736211,8,544,0.736211,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852803,-200,-300,-400,-500,976,-650,2,Bacteria,OQC04227.1,92.818,181,13,8.94e-124,356.0
NODE_2585_length_544_cov_0.717026,8,544,0.717026,1854492,57665,72294,213849,29547,1224,-650,2,Bacteria,CP039734.2,88.662,538,59,0.0,654.0,56698,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_041959199.1,93.056,144,10,5.4e-95,275.0
NODE_2586_length_544_cov_0.695444,18,544,0.695444,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852807,-200,-300,-400,-500,976,-650,2,Bacteria,OQB59330.1,99.187,123,1,1.07e-84,247.0
NODE_2587_length_544_cov_0.628297,12,544,0.628297,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,29443,157932,119060,80840,28216,1224,-650,2,Bacteria,WP_132257514.1,54.321,162,74,6.09e-62,191.0
NODE_2588_length_544_cov_0.455635,14,544,0.455635,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD30618.1,87.879,132,16,3.37e-91,256.0
NODE_2589_length_544_cov_0.378897,16,544,0.378897,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013719,-200,-300,-400,28216,1224,-650,2,Bacteria,PKO32332.1,60.248,161,59,3.59e-55,176.0
NODE_2590_length_543_cov_1.557692,24,543,1.557692,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2723907,-200,10699,28883,2731619,2731618,-650,10239,Viruses,QKE22882.1,35.065,77,49,7.18e-06,45.4
NODE_2591_length_543_cov_1.305288,18,543,1.305288,2013514,57665,72294,213849,29547,1224,-650,2,Bacteria,CP021979.1,89.815,540,55,0.0,693.0,366522,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_039672182.1,95.906,171,7,9e-103,311.0
NODE_2592_length_543_cov_1.182692,8,543,1.182692,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1805325,-200,171551,171549,200643,976,-650,2,Bacteria,OIP82301.1,59.146,164,67,1.29e-68,210.0
NODE_2593_length_543_cov_1.064904,22,543,1.064904,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069478306.1,71.978,182,50,9.48e-89,262.0
NODE_2594_length_543_cov_1.038462,10,543,1.038462,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ55060.1,99.123,114,1,3.19e-79,234.0
NODE_2595_length_543_cov_0.990385,6,543,0.990385,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2053303,-200,-300,1970189,200643,976,-650,2,Bacteria,PLX00493.1,34.483,145,90,5.74e-11,60.8
NODE_2596_length_543_cov_0.927885,7,543,0.927885,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,194424,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_069478453.1,82.119,151,27,6.27e-88,264.0
NODE_2598_length_543_cov_0.754808,14,543,0.754808,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX95404.1,99.27,137,1,1.02e-93,284.0
NODE_2600_length_543_cov_0.742788,10,543,0.742788,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2044504,-200,72294,213849,29547,1224,-650,2,Bacteria,RXJ53802.1,31.765,85,57,1.26e-05,47.0
NODE_2601_length_543_cov_0.728365,6,543,0.728365,1917218,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP054864.1,86.481,540,67,3.65e-166,593.0,337779,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153130450.1,97.945,146,3,4.26e-100,299.0
NODE_2602_length_542_cov_2.624096,12,542,2.624096,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852852,-200,-300,-400,-500,67812,-650,2,Bacteria,OQB15874.1,95.683,139,6,3.41e-93,273.0
NODE_2603_length_542_cov_1.380723,10,542,1.380723,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,167645,83766,75787,206389,28216,1224,-650,2,Bacteria,WP_170285799.1,57.778,135,57,3.63e-49,165.0
NODE_2604_length_542_cov_1.375904,4,542,1.375904,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1874115,28453,84566,200666,117747,976,-650,2,Bacteria,WP_136821810.1,38.776,98,57,6.87e-16,75.9
NODE_2605_length_542_cov_1.332530,22,542,1.332530,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1537915,57665,72294,213849,29547,1224,-650,2,Bacteria,KFL35182.1,90.476,168,16,8.43e-111,317.0
NODE_2606_length_542_cov_1.318072,41,542,1.318072,1006,869806,2762301,768507,768503,976,-650,2,Bacteria,CP002349.1,86.257,553,64,4.71e-165,590.0,1852815,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ51795.1,70.635,126,37,4.42e-53,168.0
NODE_2607_length_542_cov_1.207229,6,542,1.207229,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2065189,-200,2005520,171549,200643,976,-650,2,Bacteria,PLB86740.1,91.667,108,9,2.62e-69,207.0
NODE_2608_length_542_cov_1.183133,8,542,1.183133,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1492737,237,49546,200644,117743,976,-650,2,Bacteria,WP_197056137.1,50.0,70,35,6.1e-15,73.9
NODE_2609_length_542_cov_1.040964,14,542,1.040964,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,877500,28196,72294,213849,29547,1224,-650,2,Bacteria,WP_044414732.1,57.143,140,60,4.15e-50,162.0
NODE_2610_length_542_cov_1.038554,20,542,1.038554,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1562970,1784836,2005520,171549,200643,976,-650,2,Bacteria,TAH59685.1,95.556,180,8,2.56e-123,354.0
NODE_2611_length_542_cov_0.975904,8,542,0.975904,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31121.1,55.0,180,80,2.31e-68,212.0
NODE_2612_length_542_cov_0.903614,10,542,0.903614,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2593015,2593013,-300,-400,-500,456828,-650,2,Bacteria,WP_133200569.1,99.444,180,1,1.12e-123,372.0
NODE_2613_length_542_cov_0.872289,12,542,0.872289,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797320,-200,-300,-400,-500,976,-650,2,Bacteria,OFX29089.1,68.807,109,34,5.76e-44,146.0
NODE_2614_length_542_cov_0.766265,4,542,0.766265,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1688776,-200,-300,171549,200643,976,-650,2,Bacteria,GAP69379.1,34.32,169,93,1.36e-06,50.1
NODE_2615_length_542_cov_0.759036,4,542,0.759036,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2652390,314318,1471398,1970189,200643,976,-650,2,Bacteria,WP_153640622.1,66.474,173,58,4.15e-82,253.0
NODE_2616_length_542_cov_0.086747,61,542,0.086747,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,305,48736,119060,80840,28216,1224,-650,2,Bacteria,WP_119447619.1,71.642,67,16,9.4e-25,101.0
NODE_2617_length_541_cov_1.695652,16,541,1.695652,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177185.1,82.778,180,31,1.13e-111,333.0
NODE_2618_length_541_cov_1.533816,26,541,1.533816,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,29345,190972,-300,-400,1737404,1239,-650,2,Bacteria,WP_179238348.1,23.2,125,84,0.031,37.0
NODE_2619_length_541_cov_1.333333,4,541,1.333333,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2214,2207,2206,94695,224756,28890,-650,2157,Archaea,AAM05168.1,48.366,153,73,3.03e-31,121.0
NODE_2620_length_541_cov_1.321256,10,541,1.321256,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067172885.1,70.992,131,37,2.48e-65,201.0
NODE_2621_length_541_cov_1.108696,8,541,1.108696,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1811699,513557,513556,213462,28221,1224,-650,2,Bacteria,OPX93826.1,100.0,125,0,5.65e-84,248.0
NODE_2622_length_541_cov_1.103865,10,541,1.103865,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852837,-200,-300,-400,-500,456828,-650,2,Bacteria,OQB89406.1,27.132,129,87,0.055,35.8
NODE_2623_length_541_cov_1.079710,6,541,1.079710,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1805325,-200,171551,171549,200643,976,-650,2,Bacteria,OIP82165.1,68.156,179,57,9.26e-80,246.0
NODE_2624_length_541_cov_1.065217,20,541,1.065217,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067177239.1,86.755,151,20,6.79e-91,269.0
NODE_2625_length_541_cov_1.065217,10,541,1.065217,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2666329,68288,563798,768507,768503,976,-650,2,Bacteria,WP_162342687.1,24.719,89,67,0.000389,42.7
NODE_2626_length_541_cov_0.939614,10,541,0.939614,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2590022,202746,2771471,213849,29547,1224,-650,2,Bacteria,WP_152306617.1,67.039,179,59,2.46e-83,267.0
NODE_2627_length_541_cov_0.886473,14,541,0.886473,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2013682,-200,-300,-400,-500,976,-650,2,Bacteria,PKP37504.1,85.475,179,26,2.23e-104,304.0
NODE_2628_length_541_cov_0.838164,4,541,0.838164,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852928,-200,-300,-400,-500,74201,-650,2,Bacteria,OQB88714.1,51.852,27,13,0.32,34.3
NODE_2630_length_541_cov_0.731884,6,541,0.731884,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2053303,-200,-300,1970189,200643,976,-650,2,Bacteria,PLX08568.1,50.0,156,78,3.34e-47,160.0
NODE_2631_length_541_cov_0.729469,8,541,0.729469,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895922,-200,-300,-400,-500,976,-650,2,Bacteria,OJV19797.1,68.715,179,52,3.68e-75,231.0
NODE_2632_length_541_cov_0.671498,10,541,0.671498,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2570192,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153148524.1,73.585,106,28,6.25e-49,162.0
NODE_2633_length_541_cov_0.657005,20,541,0.657005,34073,34072,80864,80840,28216,1224,-650,2,Bacteria,LR743508.1,85.714,245,34,5.41e-65,257.0,34073,34072,80864,80840,28216,1224,-650,2,Bacteria,WP_153284821.1,70.339,118,35,1.08e-37,139.0
NODE_2634_length_541_cov_0.615942,14,541,0.615942,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,357276,909656,-300,171549,200643,976,-650,2,Bacteria,WP_149927615.1,51.111,180,86,1.04e-56,188.0
NODE_2635_length_541_cov_0.526570,4,541,0.526570,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1168035,1649501,1471398,1970189,200643,976,-650,2,Bacteria,WP_073168005.1,74.545,55,14,1.17e-21,88.2
NODE_2636_length_541_cov_0.427536,46,541,0.427536,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_2637_length_541_cov_0.154589,31,541,0.154589,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2026809,-200,-300,-400,29547,1224,-650,2,Bacteria,RLA59452.1,30.0,130,73,1.86e-05,45.8
NODE_2638_length_540_cov_3.978208,138,540,3.978208,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,
NODE_2639_length_540_cov_1.665860,14,540,1.665860,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1262739,816,815,171549,200643,976,-650,2,Bacteria,CDB99390.1,62.5,80,30,4.76e-31,113.0
NODE_2640_length_540_cov_1.447942,28,540,1.447942,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797224,-200,-300,-400,28211,1224,-650,2,Bacteria,OFX01393.1,36.264,182,111,1.84e-20,89.7
NODE_2641_length_540_cov_1.377724,14,540,1.377724,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,43263,286,135621,72274,1236,1224,-650,2,Bacteria,WP_021216667.1,72.222,180,50,1.14e-92,282.0
NODE_2642_length_540_cov_1.305085,16,540,1.305085,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,CP000089.1,83.302,539,90,2.92e-137,497.0,259537,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_011289149.1,91.111,180,16,1.46e-119,340.0
NODE_2643_length_540_cov_1.239709,18,540,1.239709,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,28116,816,815,171549,200643,976,-650,2,Bacteria,SDB76317.1,36.364,55,30,0.67,33.1
NODE_2644_length_540_cov_1.193705,4,540,1.193705,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852837,-200,-300,-400,-500,456828,-650,2,Bacteria,OQB90284.1,73.743,179,47,4.97e-77,236.0
NODE_2645_length_540_cov_1.184019,10,540,1.184019,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,525918,1030,135617,72273,1236,1224,-650,2,Bacteria,WP_175517810.1,56.818,44,19,4.36e-07,51.6
NODE_2646_length_540_cov_1.111380,4,540,1.111380,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1797320,-200,-300,-400,-500,976,-650,2,Bacteria,OFX30769.1,68.156,179,57,2.33e-85,267.0
NODE_2647_length_540_cov_1.067797,12,540,1.067797,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT29474.1,25.217,115,73,0.23,34.3
NODE_2649_length_540_cov_0.811138,6,540,0.811138,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852816,-200,-300,-400,-500,976,-650,2,Bacteria,OPZ47478.1,66.854,178,59,1.78e-84,264.0
NODE_2651_length_540_cov_0.777240,4,540,0.777240,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,66821,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_025344766.1,70.391,179,53,7.07e-81,242.0
NODE_2652_length_540_cov_0.743341,10,540,0.743341,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,77133,-200,-300,-400,-500,-600,-650,2,Bacteria,EKD31492.1,62.393,117,44,1.93e-36,132.0
NODE_2653_length_540_cov_0.624697,20,540,0.624697,1981880,311181,2008793,32003,28216,1224,-650,2,Bacteria,CP020914.1,81.127,408,70,6.79e-84,320.0,1898103,-200,75787,206389,28216,1224,-650,2,Bacteria,TXT29474.1,100.0,105,0,1.11e-65,205.0
NODE_2654_length_540_cov_0.619855,10,540,0.619855,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1895718,-200,-300,171549,200643,976,-650,2,Bacteria,OJV40840.1,29.808,104,51,0.36,33.5
NODE_2655_length_539_cov_1.626214,10,539,1.626214,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1581011,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_067176613.1,92.571,175,13,8.13e-101,297.0
NODE_2656_length_539_cov_1.589806,22,539,1.589806,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,980347,2745,28256,135619,1236,1224,-650,2,Bacteria,WP_189468376.1,61.932,176,66,3.16e-69,223.0
NODE_2657_length_539_cov_1.463592,10,539,1.463592,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1882735,2207,2206,94695,224756,28890,-650,2157,Archaea,OEU40967.1,72.789,147,40,4.15e-72,223.0
NODE_2658_length_539_cov_1.366505,8,539,1.366505,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2546102,286130,2771471,213849,29547,1224,-650,2,Bacteria,WP_132812331.1,56.19,105,46,1.73e-21,93.2
NODE_2659_length_539_cov_1.228155,14,539,1.228155,65553,57665,72294,213849,29547,1224,-650,2,Bacteria,CP001816.1,85.047,535,78,3.7e-151,544.0,220622,57665,72294,213849,29547,1224,-650,2,Bacteria,WP_096045476.1,93.296,179,12,1.21e-116,350.0
NODE_2660_length_539_cov_1.191748,8,539,1.191748,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,2570193,73029,2008795,206389,28216,1224,-650,2,Bacteria,WP_153147573.1,80.233,86,17,3.86e-27,109.0
NODE_2661_length_539_cov_1.116505,10,539,1.116505,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1852800,-200,-300,-400,-500,976,-650,2,Bacteria,OQC39567.1,21.714,175,121,0.004,39.7
NODE_2662_length_539_cov_1.048544,14,539,1.048544,-100,-200,-300,-400,-500,-600,-650,-700,"",,,,,,,1986224,57665,72294,213849,29547,1224,-650,2,Bacteria,ARU49139.1,78.771,179,38,1.41e-92,292.0
